Tcodes linked with single role


MANDT	 AGR_NAME	 TCODE
X	 X	 X
MANDT-CLNT(3)	 AGR_NAME-CHAR(30)	 EXTDREPORT-CHAR(48)
100	 ZCQCA_RDC_FI_AP_MGT	 YSE_FI_EPAY_INVOICE
100	 ZCQCA_RDC_FI_AP_MGT	 YSE_FI_REP_EPAYPAID
100	 ZCQCA_RDC_FI_AP_MGT	 YSE_FI_REP_EPAYPOST
100	 ZCQCA_RDC_FI_AP_MGT	 YSE_FI_REP_GRIR
100	 ZCQCA_RDC_FI_AP_MGT	 YSE_FI_REP_GRIR_NEW
100	 ZCQCA_RDC_FI_AP_MGT	 YSE_FI_REP_MATMOVCO1
100	 ZCQCA_RDC_FI_AP_MGT	 YSE_FI_REP_MATMOVCOM
100	 ZCQCA_RDC_FI_AP_MGT	 YSE_FI_UPL_NETTING
100	 ZCQCA_RDC_FI_AP_MGT	 YSE_RU_FI_OPEN_ITEMS
100	 ZCQCA_RDC_FI_AP_MGT	 YSE_SD_RU_BLOCK_GM
100	 ZCQCA_RDC_FI_AP_PARK_DOC_MGT	 F-63
100	 ZCQCA_RDC_FI_AP_PARK_DOC_MGT	 F-65
100	 ZCQCA_RDC_FI_AP_PARK_DOC_MGT	 F-66
100	 ZCQCA_RDC_FI_AP_PARK_DOC_MGT	 FBV0
100	 ZCQCA_RDC_FI_AP_PARK_DOC_MGT	 FBV1
100	 ZCQCA_RDC_FI_AP_PARK_DOC_MGT	 FBV2
100	 ZCQCA_RDC_FI_AP_PARK_DOC_MGT	 FBV3
100	 ZCQCA_RDC_FI_AP_PARK_DOC_MGT	 FBV4
100	 ZCQCA_RDC_FI_AP_PARK_DOC_MGT	 FBV5
100	 ZCQCA_RDC_FI_AP_PARK_DOC_MGT	 FBV6
100	 ZCQCA_RDC_FI_AP_PARK_DOC_MGT	 FBVB
100	 ZCQCA_RDC_FI_AP_PARK_DOC_MGT	 FV50
100	 ZCQCA_RDC_FI_AP_PARK_DOC_MGT	 FV50L
100	 ZCQCA_RDC_FI_AP_PARK_DOC_MGT	 FV60
100	 ZCQCA_RDC_FI_AP_PARK_DOC_MGT	 FV65
100	 ZCQCA_RDC_FI_AR_MGT	 F-04
100	 ZCQCA_RDC_FI_AR_MGT	 F-21
100	 ZCQCA_RDC_FI_AR_MGT	 F-22
100	 ZCQCA_RDC_FI_AR_MGT	 F-27
100	 ZCQCA_RDC_FI_AR_MGT	 F-29
100	 ZCQCA_RDC_FI_AR_MGT	 F-37
100	 ZCQCA_RDC_FI_AR_MGT	 F-39
100	 ZCQCA_RDC_FI_AR_MGT	 F.5D
100	 ZCQCA_RDC_FI_AR_MGT	 F.80
100	 ZCQCA_RDC_FI_AR_MGT	 F150
100	 ZCQCA_RDC_FI_AR_MGT	 FB00
100	 ZCQCA_RDC_FI_AR_MGT	 FB07
100	 ZCQCA_RDC_FI_AR_MGT	 FB08
100	 ZCQCA_RDC_FI_AR_MGT	 FB70
100	 ZCQCA_RDC_FI_AR_MGT	 FB75
100	 ZCQCA_RDC_FI_AR_MGT	 FBL5
100	 ZCQCA_RDC_FI_AR_MGT	 FBL5N
100	 ZCQCA_RDC_FI_AR_MGT	 FBL6N
100	 ZCQCA_RDC_FI_AR_MGT	 FBR2
100	 ZCQCA_RDC_FI_AR_MGT	 FBRA
100	 ZCQCA_RDC_FI_AR_MGT	 FD11
100	 ZCQCA_RDC_FI_AR_MGT	 FKMT
100	 ZCQCA_RDC_FI_AR_MGT	 S_ALR_87012247
100	 ZCQCA_RDC_FI_AR_MGT	 YSE_FI_FBL5N_SLREP
100	 ZCQCA_RDC_FI_AR_MGT	 YSE_FI_PL_CORINV
100	 ZCQCA_RDC_FI_AR_MGT	 YSE_FI_REP_AGEINGBAL
100	 ZCQCA_RDC_FI_AR_MGT	 YSE_FI_SEL_CLEARING
100	 ZCQCA_RDC_FI_AR_MGT	 YSE_FI_WIPAGEING_REB
100	 ZCQCA_RDC_FI_AR_MGT	 YSE_RU_FI_ACT_RECONC
100	 ZCQCA_RDC_FI_AR_MGT	 YSE_RU_FI_INVOICE
100	 ZCQCA_RDC_FI_AR_MGT	 YSE_RU_FI_OPEN_ITEMS
100	 ZCQCA_RDC_FI_DISPLAY	 AB03
100	 ZCQCA_RDC_FI_DISPLAY	 AS03
100	 ZCQCA_RDC_FI_DISPLAY	 F.01
100	 ZCQCA_RDC_FI_DISPLAY	 F.13
100	 ZCQCA_RDC_FI_DISPLAY	 F.14
100	 ZCQCA_RDC_FI_DISPLAY	 F.15
100	 ZCQCA_RDC_FI_DISPLAY	 F.1A
100	 ZCQCA_RDC_FI_DISPLAY	 F.2D
100	 ZCQCA_RDC_FI_DISPLAY	 F.40
100	 ZCQCA_RDC_FI_DISPLAY	 F.41
100	 ZCQCA_RDC_FI_DISPLAY	 F.42
100	 ZCQCA_RDC_FI_DISPLAY	 F.97
100	 ZCQCA_RDC_FI_DISPLAY	 F.98
100	 ZCQCA_RDC_FI_DISPLAY	 F101
100	 ZCQCA_RDC_FI_DISPLAY	 F13E
100	 ZCQCA_RDC_FI_DISPLAY	 FAGLB03
100	 ZCQCA_RDC_FI_DISPLAY	 FAGLL03
100	 ZCQCA_RDC_FI_DISPLAY	 FB03
100	 ZCQCA_RDC_FI_DISPLAY	 FB03L
100	 ZCQCA_RDC_FI_DISPLAY	 FB04
100	 ZCQCA_RDC_FI_DISPLAY	 FBD3
100	 ZCQCA_RDC_FI_DISPLAY	 FBD4
100	 ZCQCA_RDC_FI_DISPLAY	 FBL1
100	 ZCQCA_RDC_FI_DISPLAY	 FBL1N
100	 ZCQCA_RDC_FI_DISPLAY	 FBL3N
100	 ZCQCA_RDC_FI_DISPLAY	 FBL5
100	 ZCQCA_RDC_FI_DISPLAY	 FBL5N
100	 ZCQCA_RDC_FI_DISPLAY	 FBV3
100	 ZCQCA_RDC_FI_DISPLAY	 FD10N
100	 ZCQCA_RDC_FI_DISPLAY	 FD33
100	 ZCQCA_RDC_FI_DISPLAY	 FI13
100	 ZCQCA_RDC_FI_DISPLAY	 FK03
100	 ZCQCA_RDC_FI_DISPLAY	 FK10
100	 ZCQCA_RDC_FI_DISPLAY	 FK10N
100	 ZCQCA_RDC_FI_DISPLAY	 FK10NA
100	 ZCQCA_RDC_FI_DISPLAY	 FS00
100	 ZCQCA_RDC_FI_DISPLAY	 FS03
100	 ZCQCA_RDC_FI_DISPLAY	 FS10N
100	 ZCQCA_RDC_FI_DISPLAY	 FS10NA
100	 ZCQCA_RDC_FI_DISPLAY	 FSE3
100	 ZCQCA_RDC_FI_DISPLAY	 FSP0
100	 ZCQCA_RDC_FI_DISPLAY	 FSP3
100	 ZCQCA_RDC_FI_DISPLAY	 FSS0
100	 ZCQCA_RDC_FI_DISPLAY	 FST3
100	 ZCQCA_RDC_FI_DISPLAY	 KA03
100	 ZCQCA_RDC_FI_DISPLAY	 KA23
100	 ZCQCA_RDC_FI_DISPLAY	 KAH3
100	 ZCQCA_RDC_FI_DISPLAY	 KAK3
100	 ZCQCA_RDC_FI_DISPLAY	 KB13N
100	 ZCQCA_RDC_FI_DISPLAY	 KB13NP
100	 ZCQCA_RDC_FI_DISPLAY	 KB16N
100	 ZCQCA_RDC_FI_DISPLAY	 KB16NP
100	 ZCQCA_RDC_FI_DISPLAY	 KB23N
100	 ZCQCA_RDC_FI_DISPLAY	 KB63
100	 ZCQCA_RDC_FI_DISPLAY	 KBH3
100	 ZCQCA_RDC_FI_DISPLAY	 KBK7
100	 ZCQCA_RDC_FI_DISPLAY	 KK03
100	 ZCQCA_RDC_FI_DISPLAY	 KKAQ
100	 ZCQCA_RDC_FI_DISPLAY	 KKG0
100	 ZCQCA_RDC_FI_DISPLAY	 KO03
100	 ZCQCA_RDC_FI_DISPLAY	 KOH3
100	 ZCQCA_RDC_FI_DISPLAY	 KP04
100	 ZCQCA_RDC_FI_DISPLAY	 KP07
100	 ZCQCA_RDC_FI_DISPLAY	 KPF7
100	 ZCQCA_RDC_FI_DISPLAY	 KS03
100	 ZCQCA_RDC_FI_DISPLAY	 KSB1
100	 ZCQCA_RDC_FI_DISPLAY	 KSH3
100	 ZCQCA_RDC_FI_DISPLAY	 MB03
100	 ZCQCA_RDC_FI_DISPLAY	 OKEN
100	 ZCQCA_RDC_FI_DISPLAY	 OKENN
100	 ZCQCA_RDC_FI_DISPLAY	 OKP2
100	 ZCQCA_RDC_FI_DISPLAY	 RPC0
100	 ZCQCA_RDC_FI_DISPLAY	 S_P6B_12000136
100	 ZCQCA_RDC_FI_DISPLAY	 VF03
100	 ZCQCA_RDC_FI_DISPLAY	 YAM_DEF_PERIOD
100	 ZCQCA_RDC_FI_DISPLAY	 YSE_CTS_OR
100	 ZCQCA_RDC_FI_DISPLAY	 YSE_DP_LIST
100	 ZCQCA_RDC_FI_DISPLAY	 YSE_EMSQ
100	 ZCQCA_RDC_FI_DISPLAY	 YSE_FI_FBL5N_SLREP
100	 ZCQCA_RDC_FI_DISPLAY	 YSE_FI_REP_AGEINGBAL
100	 ZCQCA_RDC_FI_DISPLAY	 YSE_FI_REP_CUST_MD
100	 ZCQCA_RDC_FI_DISPLAY	 YSE_FI_REP_EXCH
100	 ZCQCA_RDC_FI_DISPLAY	 YSE_FI_REP_HRMASTER
100	 ZCQCA_RDC_FI_DISPLAY	 YSE_FI_REP_VENWAR
100	 ZCQCA_RDC_FI_DISPLAY	 YSE_FI_RU_ROUND_DIFF
100	 ZCQCA_RDC_FI_DISPLAY	 YSE_FI_RU_TAXDATE
100	 ZCQCA_RDC_FI_DISPLAY	 YSE_GTD_CHAR
100	 ZCQCA_RDC_FI_DISPLAY	 YSE_GTD_PER_VENDOR
100	 ZCQCA_RDC_FI_DISPLAY	 YSE_LANDED_COST
100	 ZCQCA_RDC_FI_DISPLAY	 YSE_LANDED_COST_NEW
100	 ZCQCA_RDC_FI_DISPLAY	 YSE_PREPAYM_EXT
100	 ZCQCA_RDC_FI_DISPLAY	 ZF13
100	 ZCQCA_RDC_FI_GL_MGT	 F-01
100	 ZCQCA_RDC_FI_GL_MGT	 F-02
100	 ZCQCA_RDC_FI_GL_MGT	 F-04
100	 ZCQCA_RDC_FI_GL_MGT	 F-05
100	 ZCQCA_RDC_FI_GL_MGT	 F-32
100	 ZCQCA_RDC_FI_GL_MGT	 F-51
100	 ZCQCA_RDC_FI_GL_MGT	 F.01
100	 ZCQCA_RDC_FI_GL_MGT	 F.05
100	 ZCQCA_RDC_FI_GL_MGT	 F.06
100	 ZCQCA_RDC_FI_GL_MGT	 F.19
100	 ZCQCA_RDC_FI_GL_MGT	 F.5D
100	 ZCQCA_RDC_FI_GL_MGT	 F.61
100	 ZCQCA_RDC_FI_GL_MGT	 F.80
100	 ZCQCA_RDC_FI_GL_MGT	 F.81
100	 ZCQCA_RDC_FI_GL_MGT	 FAGLSKF
100	 ZCQCA_RDC_FI_GL_MGT	 FAGLSKF1
100	 ZCQCA_RDC_FI_GL_MGT	 FAGLSKF3
100	 ZCQCA_RDC_FI_GL_MGT	 FAGLSKF4
100	 ZCQCA_RDC_FI_GL_MGT	 FAGLSKF5
100	 ZCQCA_RDC_FI_GL_MGT	 FB01
100	 ZCQCA_RDC_FI_GL_MGT	 FB02
100	 ZCQCA_RDC_FI_GL_MGT	 FB03
100	 ZCQCA_RDC_FI_GL_MGT	 FB05
100	 ZCQCA_RDC_FI_GL_MGT	 FB08
100	 ZCQCA_RDC_FI_GL_MGT	 FB09
100	 ZCQCA_RDC_FI_GL_MGT	 FB50
100	 ZCQCA_RDC_FI_GL_MGT	 FBL3N
100	 ZCQCA_RDC_FI_GL_MGT	 FBL4N
100	 ZCQCA_RDC_FI_GL_MGT	 FBR2
100	 ZCQCA_RDC_FI_GL_MGT	 FBRA
100	 ZCQCA_RDC_FI_GL_MGT	 FST3
100	 ZCQCA_RDC_FI_GL_MGT	 J3RFPURB
100	 ZCQCA_RDC_FI_GL_MGT	 J3RFSELB
100	 ZCQCA_RDC_FI_GL_MGT	 J3RFUM26
100	 ZCQCA_RDC_FI_GL_MGT	 J3RKKRD
100	 ZCQCA_RDC_FI_GL_MGT	 J3RKKRS
100	 ZCQCA_RDC_FI_GL_MGT	 S_ALR_87012313
100	 ZCQCA_RDC_FI_GL_MGT	 S_ALR_87012357
100	 ZCQCA_RDC_FI_GL_MGT	 S_ALR_87012385
100	 ZCQCA_RDC_FI_GL_MGT	 S_ALR_87013603
100	 ZCQCA_RDC_FI_GL_MGT	 S_EBS_44000565
100	 ZCQCA_RDC_FI_GL_MGT	 YSE_FICO_MASS_FBRA
100	 ZCQCA_RDC_FI_GL_MGT	 YSE_FI_F80
100	 ZCQCA_RDC_FI_GL_MGT	 YSE_FI_GL_COA
100	 ZCQCA_RDC_FI_GL_MGT	 YSE_FI_GL_COMPCODE
100	 ZCQCA_RDC_FI_GL_MGT	 YSE_FI_RECLASS_SEGM
100	 ZCQCA_RDC_FI_GL_MGT	 YSE_FI_REP_EPAYPOST
100	 ZCQCA_RDC_FI_GL_MGT	 YSE_FI_REP_EXCH
100	 ZCQCA_RDC_FI_GL_MGT	 YSE_FI_REP_GRIR
100	 ZCQCA_RDC_FI_GL_MGT	 YSE_FI_REP_GRIR_NEW
100	 ZCQCA_RDC_FI_GL_MGT	 YSE_FI_REP_MATMOVCO1
100	 ZCQCA_RDC_FI_GL_MGT	 YSE_FI_REP_MATMOVCOM
100	 ZCQCA_RDC_FI_GL_MGT	 YSE_FI_UPL_FUTUREPR
100	 ZCQCA_RDC_FI_GL_MGT	 YSE_FI_UPL_GLD_NGLNL
100	 ZCQCA_RDC_FI_GL_MGT	 YSE_J_3RF_INV_A
100	 ZCQCA_RDC_FI_GL_MGT	 YSE_KPP
100	 ZCQCA_RDC_FI_GL_RECUR_DOCS_MGT	 F.14
100	 ZCQCA_RDC_FI_GL_RECUR_DOCS_MGT	 F.15
100	 ZCQCA_RDC_FI_GL_RECUR_DOCS_MGT	 F.56
100	 ZCQCA_RDC_FI_GL_RECUR_DOCS_MGT	 FBD1
100	 ZCQCA_RDC_FI_GL_RECUR_DOCS_MGT	 FBD2
100	 ZCQCA_RDC_FI_GL_RECUR_DOCS_MGT	 FBD3
100	 ZCQCA_RDC_FI_GL_RECUR_DOCS_MGT	 FBD4
100	 ZCQCA_RDC_FI_GL_RECUR_DOCS_MGT	 FBD5
100	 ZCQCA_RDC_FI_REPORTING	 AR01
100	 ZCQCA_RDC_FI_REPORTING	 AR02
100	 ZCQCA_RDC_FI_REPORTING	 AR03
100	 ZCQCA_RDC_FI_REPORTING	 AW01N
100	 ZCQCA_RDC_FI_REPORTING	 F.01
100	 ZCQCA_RDC_FI_REPORTING	 F.08
100	 ZCQCA_RDC_FI_REPORTING	 F.10
100	 ZCQCA_RDC_FI_REPORTING	 F.20
100	 ZCQCA_RDC_FI_REPORTING	 F.21
100	 ZCQCA_RDC_FI_REPORTING	 F.23
100	 ZCQCA_RDC_FI_REPORTING	 F.40
100	 ZCQCA_RDC_FI_REPORTING	 F.41
100	 ZCQCA_RDC_FI_REPORTING	 F.42
100	 ZCQCA_RDC_FI_REPORTING	 F.51
100	 ZCQCA_RDC_FI_REPORTING	 F.54
100	 ZCQCA_RDC_FI_REPORTING	 FSIB
100	 ZCQCA_RDC_FI_REPORTING	 GCAC
100	 ZCQCA_RDC_FI_REPORTING	 J3RALFFATAXLIST
100	 ZCQCA_RDC_FI_REPORTING	 J3RALFINV1
100	 ZCQCA_RDC_FI_REPORTING	 J3RALFINV18
100	 ZCQCA_RDC_FI_REPORTING	 J3RALFINV1A
100	 ZCQCA_RDC_FI_REPORTING	 J3RALFOS1
100	 ZCQCA_RDC_FI_REPORTING	 J3RALFOS14
100	 ZCQCA_RDC_FI_REPORTING	 J3RALFOS1A
100	 ZCQCA_RDC_FI_REPORTING	 J3RALFOS1B
100	 ZCQCA_RDC_FI_REPORTING	 J3RALFOS2
100	 ZCQCA_RDC_FI_REPORTING	 J3RALFOS3
100	 ZCQCA_RDC_FI_REPORTING	 J3RALFOS4
100	 ZCQCA_RDC_FI_REPORTING	 J3RALFOS4A
100	 ZCQCA_RDC_FI_REPORTING	 J3RALFOS4B
100	 ZCQCA_RDC_FI_REPORTING	 J3RALFOS6
100	 ZCQCA_RDC_FI_REPORTING	 J3RALFOS6A
100	 ZCQCA_RDC_FI_REPORTING	 J3RALFOS6B
100	 ZCQCA_RDC_FI_REPORTING	 J3RALFPTAXCALC
100	 ZCQCA_RDC_FI_REPORTING	 J3RALFPTAXDECL
100	 ZCQCA_RDC_FI_REPORTING	 J3RALFTTAXCALC
100	 ZCQCA_RDC_FI_REPORTING	 J3RALFTTAXDECL
100	 ZCQCA_RDC_FI_REPORTING	 J3RFBAL01
100	 ZCQCA_RDC_FI_REPORTING	 J3RFBALANCE
100	 ZCQCA_RDC_FI_REPORTING	 J3RFF2
100	 ZCQCA_RDC_FI_REPORTING	 J3RFF2RS
100	 ZCQCA_RDC_FI_REPORTING	 J3RFF3
100	 ZCQCA_RDC_FI_REPORTING	 J3RFF3RZ
100	 ZCQCA_RDC_FI_REPORTING	 J3RFF3S1
100	 ZCQCA_RDC_FI_REPORTING	 J3RFF3S2
100	 ZCQCA_RDC_FI_REPORTING	 J3RFF4
100	 ZCQCA_RDC_FI_REPORTING	 J3RFFCHA
100	 ZCQCA_RDC_FI_REPORTING	 J3RFINVTARG
100	 ZCQCA_RDC_FI_REPORTING	 J3RFNKSPIR
100	 ZCQCA_RDC_FI_REPORTING	 J3RFNKSREGISTR
100	 ZCQCA_RDC_FI_REPORTING	 J3RFNKSSTARTUP
100	 ZCQCA_RDC_FI_REPORTING	 J3RFNKSTAX
100	 ZCQCA_RDC_FI_REPORTING	 J3RFOS6
100	 ZCQCA_RDC_FI_REPORTING	 J3RFTAXAMTEST
100	 ZCQCA_RDC_FI_REPORTING	 J3RFTAXFINREZLIST
100	 ZCQCA_RDC_FI_REPORTING	 OARP
100	 ZCQCA_RDC_FI_REPORTING	 RFKRADEC
100	 ZCQCA_RDC_FI_REPORTING	 RFKRASL
100	 ZCQCA_RDC_FI_REPORTING	 RFKRASUP
100	 ZCQCA_RDC_FI_REPORTING	 RFKRAUP
100	 ZCQCA_RDC_FI_REPORTING	 S_AC0_52000887
100	 ZCQCA_RDC_FI_REPORTING	 S_AC0_52000888
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87010125
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87010127
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87010129
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87010137
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87010139
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87010141
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87010143
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87010173
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87010175
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87011963
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87011964
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87011965
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87011966
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87011967
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87011968
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87011969
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87011970
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87011978
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87011979
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87011980
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87011981
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87011982
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87011990
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87011992
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87011994
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87011996
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87011998
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012000
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012002
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012004
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012006
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012007
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012008
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012009
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012011
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012013
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012015
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012017
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012018
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012026
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012028
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012030
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012032
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012033
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012035
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012037
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012039
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012041
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012043
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012045
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012046
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012047
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012048
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012050
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012052
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012054
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012056
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012058
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012060
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012064
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012066
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012075
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012077
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012078
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012079
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012080
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012081
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012082
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012083
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012084
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012085
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012086
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012087
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012089
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012090
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012093
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012103
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012104
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012105
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012119
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012167
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012168
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012169
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012170
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012171
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012172
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012173
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012174
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012175
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012176
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012177
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012178
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012179
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012180
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012182
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012183
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012186
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012195
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012197
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012198
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012199
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012249
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012250
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012251
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012252
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012253
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012254
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012255
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012256
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012257
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012269
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012270
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012271
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012272
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012273
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012274
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012276
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012277
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012278
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012279
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012280
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012282
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012284
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012286
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012287
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012288
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012289
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012290
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012291
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012292
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012293
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012297
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012300
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012301
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012304
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012307
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012308
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012311
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012325
100	 ZCQCA_RDC_FI_REPORTING	 S_ALR_87012326
