Table for profit centre derivation rules


MANDT	 VTWEG	 PGC	 CLASS	 REP_PGC	 REP_GAC	 PRCTR
X	 X	 X	 X	 	 	
MANDT-CLNT(3)	 VTWEG-CHAR(2)	 RKEG_WW007-CHAR(4)	 CHAR4-CHAR(4)	 RKEG_WW007-CHAR(4)	 RKEG_WW006-CHAR(4)	 PRCTR-CHAR(10)
100	 01	 7751	 CPI	 7751	 775I	 0000003310
100	 01	 7751	 CPVS	 7751	 775V	 0000003320
100	 01	 7752	 CPI	 7752	 775I	 0000003310
100	 01	 7752	 CPVS	 7752	 775V	 0000003320
100	 01	 7753	 CPI	 7753	 775I	 0000003310
100	 01	 7753	 CPVS	 7753	 775V	 0000003320
100	 01	 7754	 CPI	 7754	 775I	 0000003310
100	 01	 7754	 CPVS	 7754	 775V	 0000003320
100	 01	 7755	 CPI	 7755	 775I	 0000003310
100	 01	 7755	 CPVS	 7755	 775V	 0000003320
100	 01	 7756	 CPI	 7756	 775I	 0000003310
100	 01	 7756	 CPVS	 7756	 775V	 0000003320
100	 01	 7757	 CPI	 7757	 775I	 0000003310
100	 01	 7757	 CPVS	 7757	 775V	 0000003320
100	 01	 7758	 CPI	 7758	 775I	 0000003310
100	 01	 7758	 CPVS	 7758	 775V	 0000003320
100	 01	 7759	 CPI	 7759	 775I	 0000003310
100	 01	 7759	 CPVS	 7759	 775V	 0000003320
100	 01	 775A	 CPI	 775A	 775I	 0000003310
100	 01	 775A	 CPVS	 775A	 775V	 0000003320
100	 01	 775B	 CPI	 775B	 775I	 0000003310
100	 01	 775B	 CPVS	 775B	 775V	 0000003320
100	 01	 775C	 CPI	 775C	 775I	 0000003310
100	 01	 775C	 CPVS	 775C	 775V	 0000003320
100	 01	 775D	 CPI	 775D	 775I	 0000003310
100	 01	 775D	 CPVS	 775D	 775V	 0000003320
100	 01	 775E	 CPI	 775E	 775I	 0000003310
100	 01	 775E	 CPVS	 775E	 775V	 0000003320
100	 01	 775F	 CPI	 775F	 775I	 0000003310
100	 01	 775F	 CPVS	 775F	 775V	 0000003320
100	 01	 775G	 CPI	 775G	 775I	 0000003310
100	 01	 775G	 CPVS	 775G	 775V	 0000003320
100	 01	 775H	 CPI	 775H	 775I	 0000003310
100	 01	 775H	 CPVS	 775H	 775V	 0000003320
100	 01	 775I	 CPI	 775I	 775I	 0000003310
100	 01	 775I	 CPVS	 775I	 775V	 0000003320
100	 01	 775J	 CPI	 775J	 775I	 0000003310
100	 01	 775J	 CPVS	 775J	 775V	 0000003320
100	 01	 775K	 CPI	 775K	 775I	 0000003310
100	 01	 775K	 CPVS	 775K	 775V	 0000003320
100	 01	 775L	 CPI	 775L	 775I	 0000003310
100	 01	 775L	 CPVS	 775L	 775V	 0000003320
100	 01	 775M	 CPI	 775M	 775I	 0000003310
100	 01	 775M	 CPVS	 775M	 775V	 0000003320
100	 01	 775N	 CPI	 775N	 775I	 0000003310
100	 01	 775N	 CPVS	 775N	 775V	 0000003320
100	 01	 775P	 CPI	 775P	 775I	 0000003310
100	 01	 775P	 CPVS	 775P	 775V	 0000003320
100	 01	 775Q	 CPI	 775Q	 775I	 0000003310
100	 01	 775Q	 CPVS	 775Q	 775V	 0000003320
100	 01	 775R	 CPI	 775R	 775I	 0000003310
100	 01	 775R	 CPVS	 775R	 775V	 0000003320
100	 01	 775T	 CPI	 775T	 775I	 0000003310
100	 01	 775T	 CPVS	 775T	 775V	 0000003320
100	 01	 775U	 CPI	 775U	 775I	 0000003310
100	 01	 775U	 CPVS	 775U	 775V	 0000003320
100	 01	 775V	 CPI	 775V	 775I	 0000003310
100	 01	 775V	 CPVS	 775V	 775V	 0000003320
100	 01	 775W	 CPI	 775W	 775I	 0000003310
100	 01	 775W	 CPVS	 775W	 775V	 0000003320
100	 01	 775X	 CPI	 775X	 775I	 0000003310
100	 01	 775X	 CPVS	 775X	 775V	 0000003320
100	 01	 775Y	 CPI	 775Y	 775I	 0000003310
100	 01	 775Y	 CPVS	 775Y	 775V	 0000003320
100	 01	 775Z	 CPI	 775Z	 775I	 0000003310
100	 01	 775Z	 CPVS	 775Z	 775V	 0000003320
100	 01	 776A	 CPI	 776A	 776I	 0000003310
100	 01	 776A	 CPVS	 776A	 776V	 0000003320
100	 01	 776B	 CPI	 776B	 776I	 0000003310
100	 01	 776B	 CPVS	 776B	 776V	 0000003320
100	 01	 7771	 CPI	 7771	 777I	 0000003310
100	 01	 7771	 CPVS	 7771	 777V	 0000003320
100	 01	 7772	 CPI	 7772	 777I	 0000003310
100	 01	 7772	 CPVS	 7772	 777V	 0000003320
100	 01	 7773	 CPI	 7773	 777I	 0000003310
100	 01	 7773	 CPVS	 7773	 777V	 0000003320
100	 01	 7774	 CPI	 7774	 777I	 0000003310
100	 01	 7774	 CPVS	 7774	 777V	 0000003320
100	 01	 7775	 CPI	 7775	 777I	 0000003310
100	 01	 7775	 CPVS	 7775	 777V	 0000003320
100	 01	 7776	 CPI	 7776	 777I	 0000003310
100	 01	 7776	 CPVS	 7776	 777V	 0000003320
100	 01	 7777	 CPI	 7777	 777I	 0000003310
100	 01	 7777	 CPVS	 7777	 777V	 0000003320
100	 01	 777A	 CPI	 777A	 777I	 0000003310
100	 01	 777A	 CPVS	 777A	 777V	 0000003320
100	 01	 777B	 CPI	 777B	 777I	 0000003310
100	 01	 777B	 CPVS	 777B	 777V	 0000003320
100	 01	 777C	 CPI	 777C	 777I	 0000003310
100	 01	 777C	 CPVS	 777C	 777V	 0000003320
100	 01	 777D	 CPI	 777D	 777I	 0000003310
100	 01	 777D	 CPVS	 777D	 777V	 0000003320
100	 01	 777E	 CPI	 777E	 777I	 0000003310
100	 01	 777E	 CPVS	 777E	 777V	 0000003320
100	 01	 777F	 CPI	 777F	 777I	 0000003310
100	 01	 777F	 CPVS	 777F	 777V	 0000003320
100	 01	 777G	 CPI	 777G	 777I	 0000003310
100	 01	 777G	 CPVS	 777G	 777V	 0000003320
100	 01	 777H	 CPI	 777H	 777I	 0000003310
100	 01	 777H	 CPVS	 777H	 777V	 0000003320
100	 01	 777I	 CPI	 777I	 777I	 0000003310
100	 01	 777I	 CPVS	 777I	 777V	 0000003320
100	 01	 777J	 CPI	 777J	 777I	 0000003310
100	 01	 777J	 CPVS	 777J	 777V	 0000003320
100	 01	 777K	 CPI	 777K	 777I	 0000003310
100	 01	 777K	 CPVS	 777K	 777V	 0000003320
100	 01	 777L	 CPI	 777L	 777I	 0000003310
100	 01	 777L	 CPVS	 777L	 777V	 0000003320
100	 01	 777M	 CPI	 777M	 777I	 0000003310
100	 01	 777M	 CPVS	 777M	 777V	 0000003320
100	 01	 777N	 CPI	 777N	 777I	 0000003310
100	 01	 777N	 CPVS	 777N	 777V	 0000003320
100	 01	 777O	 CPI	 777O	 777I	 0000003310
100	 01	 777O	 CPVS	 777O	 777V	 0000003320
100	 01	 778A	 CPI	 778A	 778I	 0000003310
100	 01	 778A	 CPVS	 778A	 778V	 0000003320
100	 01	 778B	 CPI	 778B	 778I	 0000003310
100	 01	 778B	 CPVS	 778B	 778V	 0000003320
100	 01	 778C	 CPI	 778C	 778I	 0000003310
100	 01	 778C	 CPVS	 778C	 778V	 0000003320
100	 01	 778D	 CPI	 778D	 778I	 0000003310
100	 01	 778D	 CPVS	 778D	 778V	 0000003320
100	 01	 778E	 CPI	 778E	 778I	 0000003310
100	 01	 778E	 CPVS	 778E	 778V	 0000003320
100	 01	 778F	 CPI	 778F	 778I	 0000003310
100	 01	 778F	 CPVS	 778F	 778V	 0000003320
100	 01	 778G	 CPI	 778G	 778I	 0000003310
100	 01	 778G	 CPVS	 778G	 778V	 0000003320
100	 01	 778H	 CPI	 778H	 778I	 0000003310
100	 01	 778H	 CPVS	 778H	 778V	 0000003320
100	 01	 778I	 CPI	 778I	 778I	 0000003310
100	 01	 778I	 CPVS	 778I	 778V	 0000003320
100	 01	 778J	 CPI	 778J	 778I	 0000003310
100	 01	 778J	 CPVS	 778J	 778V	 0000003320
100	 01	 7799	 CPI	 7799	 779I	 0000003310
100	 01	 7799	 CPVS	 7799	 779V	 0000003320
100	 01	 779A	 CPI	 779A	 779I	 0000003310
100	 01	 779A	 CPVS	 779A	 779V	 0000003320
100	 01	 779B	 CPI	 779B	 779I	 0000003310
100	 01	 779B	 CPVS	 779B	 779V	 0000003320
100	 01	 779C	 CPI	 779C	 779I	 0000003310
100	 01	 779C	 CPVS	 779C	 779V	 0000003320
100	 01	 779D	 CPI	 779D	 779I	 0000003310
100	 01	 779D	 CPVS	 779D	 779V	 0000003320
100	 01	 779E	 CPI	 779E	 779I	 0000003310
100	 01	 779E	 CPVS	 779E	 779V	 0000003320
100	 01	 779F	 CPI	 779F	 779I	 0000003310
100	 01	 779F	 CPVS	 779F	 779V	 0000003320
100	 01	 779G	 CPI	 779G	 779I	 0000003310
100	 01	 779G	 CPVS	 779G	 779V	 0000003320
100	 01	 779H	 CPI	 779H	 779I	 0000003310
100	 01	 779H	 CPVS	 779H	 779V	 0000003320
100	 01	 779I	 CPI	 779I	 779I	 0000003310
100	 01	 779I	 CPVS	 779I	 779V	 0000003320
100	 01	 779J	 CPI	 779J	 779I	 0000003310
100	 01	 779J	 CPVS	 779J	 779V	 0000003320
100	 01	 779K	 CPI	 779K	 779I	 0000003310
100	 01	 779K	 CPVS	 779K	 779V	 0000003320
100	 01	 779L	 CPI	 779L	 779I	 0000003310
100	 01	 779L	 CPVS	 779L	 779V	 0000003320
100	 01	 779R	 CPI	 779R	 779I	 0000003310
100	 01	 779R	 CPVS	 779R	 779V	 0000003320
100	 01	 779T	 CPI	 779T	 779I	 0000003310
100	 01	 779T	 CPVS	 779T	 779V	 0000003320
100	 01	 779W	 CPI	 779W	 779I	 0000003310
100	 01	 779W	 CPVS	 779W	 779V	 0000003320
100	 01	 779Y	 CPI	 779Y	 779I	 0000003310
100	 01	 779Y	 CPVS	 779Y	 779V	 0000003320
100	 01	 779Z	 CPI	 779Z	 779I	 0000003310
100	 01	 779Z	 CPVS	 779Z	 779V	 0000003320
100	 01	 77A1	 CPI	 77A1	 77AI	 0000003310
100	 01	 77A1	 CPVS	 77A1	 77AV	 0000003320
100	 01	 77A3	 CPI	 77A3	 77AI	 0000003310
100	 01	 77A3	 CPVS	 77A3	 77AV	 0000003320
100	 01	 77B1	 CPI	 77B1	 77BI	 0000003310
100	 01	 77B1	 CPVS	 77B1	 77BV	 0000003320
100	 01	 77B2	 CPI	 77B2	 77BI	 0000003310
100	 01	 77B2	 CPVS	 77B2	 77BV	 0000003320
100	 01	 77B3	 CPI	 77B3	 77BI	 0000003310
100	 01	 77B3	 CPVS	 77B3	 77BV	 0000003320
100	 01	 77C1	 CPI	 77C1	 77CI	 0000003310
100	 01	 77C1	 CPVS	 77C1	 77CV	 0000003320
100	 01	 77C2	 CPI	 77C2	 77CI	 0000003310
100	 01	 77C2	 CPVS	 77C2	 77CV	 0000003320
100	 01	 77C3	 CPI	 77C3	 77CI	 0000003310
100	 01	 77C3	 CPVS	 77C3	 77CV	 0000003320
100	 01	 77C4	 CPI	 77C4	 77CI	 0000003310
100	 01	 77C4	 CPVS	 77C4	 77CV	 0000003320
100	 01	 77C5	 CPI	 77C5	 77CI	 0000003310
100	 01	 77C5	 CPVS	 77C5	 77CV	 0000003320
100	 01	 77D1	 CPI	 77D1	 77DI	 0000003310
100	 01	 77D1	 CPVS	 77D1	 77DV	 0000003320
100	 01	 77EA	 CPI	 77EA	 77EI	 0000003310
100	 01	 77EA	 CPVS	 77EA	 77EV	 0000003320
100	 01	 77EB	 CPI	 77EB	 77EI	 0000003310
100	 01	 77EB	 CPVS	 77EB	 77EV	 0000003320
100	 01	 77EC	 CPI	 77EC	 77EI	 0000003310
100	 01	 77EC	 CPVS	 77EC	 77EV	 0000003320
100	 01	 77ED	 CPI	 77ED	 77EI	 0000003310
100	 01	 77ED	 CPVS	 77ED	 77EV	 0000003320
100	 01	 77EE	 CPI	 77EE	 77EI	 0000003310
100	 01	 77EE	 CPVS	 77EE	 77EV	 0000003320
100	 01	 77EF	 CPI	 77EF	 77EI	 0000003310
100	 01	 77EF	 CPVS	 77EF	 77EV	 0000003320
100	 01	 77F0	 CPI	 77F0	 77FI	 0000003310
100	 01	 77F0	 CPVS	 77F0	 77FV	 0000003320
100	 01	 77F1	 CPI	 77F1	 77FI	 0000003310
100	 01	 77F1	 CPVS	 77F1	 77FV	 0000003320
100	 01	 77F2	 CPI	 77F2	 77FI	 0000003310
100	 01	 77F2	 CPVS	 77F2	 77FV	 0000003320
100	 01	 77F3	 CPI	 77F3	 77FI	 0000003310
100	 01	 77F3	 CPVS	 77F3	 77FV	 0000003320
100	 01	 77F4	 CPI	 77F4	 77FI	 0000003310
100	 01	 77F4	 CPVS	 77F4	 77FV	 0000003320
100	 01	 77F5	 CPI	 77F5	 77FI	 0000003310
100	 01	 77F5	 CPVS	 77F5	 77FV	 0000003320
100	 01	 77F6	 CPI	 77F6	 77FI	 0000003310
100	 01	 77F6	 CPVS	 77F6	 77FV	 0000003320
100	 01	 77F7	 CPI	 77F7	 77FI	 0000003310
100	 01	 77F7	 CPVS	 77F7	 77FV	 0000003320
100	 01	 77F8	 CPI	 77F8	 77FI	 0000003310
100	 01	 77F8	 CPVS	 77F8	 77FV	 0000003320
100	 01	 77F9	 CPI	 77F9	 77FI	 0000003310
100	 01	 77F9	 CPVS	 77F9	 77FV	 0000003320
100	 01	 77FA	 CPI	 77FA	 77FI	 0000003310
100	 01	 77FA	 CPVS	 77FA	 77FV	 0000003320
100	 01	 77FB	 CPI	 77FB	 77FI	 0000003310
100	 01	 77FB	 CPVS	 77FB	 77FV	 0000003320
100	 01	 77FC	 CPI	 77FC	 77FI	 0000003310
100	 01	 77FC	 CPVS	 77FC	 77FV	 0000003320
100	 01	 77FD	 CPI	 77FD	 77FI	 0000003310
100	 01	 77FD	 CPVS	 77FD	 77FV	 0000003320
100	 01	 77FE	 CPI	 77FE	 77FI	 0000003310
100	 01	 77FE	 CPVS	 77FE	 77FV	 0000003320
100	 01	 77G0	 CPVS	 77G0	 77GV	 0000003320
100	 01	 77G1	 CPI	 77G1	 77GI	 0000003310
100	 01	 77G1	 CPVS	 77G1	 77GV	 0000003320
100	 01	 77G2	 CPI	 77G2	 77GI	 0000003310
100	 01	 77G2	 CPVS	 77G2	 77GV	 0000003320
100	 01	 77G3	 CPVS	 77G3	 77GV	 0000003320
100	 01	 77G4	 CPVS	 77G4	 77GV	 0000003320
100	 01	 77H1	 CPI	 77H1	 77HI	 0000003310
100	 01	 77H1	 CPVS	 77H1	 77HV	 0000003320
100	 01	 77H2	 CPVS	 77H2	 77HV	 0000003320
100	 01	 77J1	 CPI	 77J1	 77JI	 0000003310
100	 01	 77J1	 CPVS	 77J1	 77JV	 0000003320
100	 01	 77K1	 CPI	 77K1	 77KI	 0000003310
100	 01	 77K1	 CPVS	 77K1	 77KV	 0000003320
100	 01	 77LI	 CPI	 77LI	 77LI	 0000003310
100	 01	 77LV	 CPVS	 77LV	 77LV	 0000003320
100	 01	 77MV	 CPVS	 77MV	 77MV	 0000003320
100	 01	 77NV	 CPVS	 77NV	 77NV	 0000003320
100	 01	 780A	 CPI	 780A	 780I	 0000003310
100	 01	 780A	 CPVS	 780A	 780V	 0000003320
100	 01	 780B	 CPI	 780B	 780I	 0000003310
100	 01	 780B	 CPVS	 780B	 780V	 0000003320
100	 01	 780C	 CPI	 780C	 780I	 0000003310
100	 01	 780C	 CPVS	 780C	 780V	 0000003320
100	 01	 780D	 CPI	 780D	 780I	 0000003310
100	 01	 780D	 CPVS	 780D	 780V	 0000003320
100	 01	 780E	 CPI	 780E	 780I	 0000003310
100	 01	 780E	 CPVS	 780E	 780V	 0000003320
100	 01	 780F	 CPI	 780F	 780I	 0000003310
100	 01	 780F	 CPVS	 780F	 780V	 0000003320
100	 01	 780G	 CPI	 780G	 780I	 0000003310
100	 01	 780G	 CPVS	 780G	 780V	 0000003320
100	 01	 780H	 CPI	 780H	 780I	 0000003310
100	 01	 780H	 CPVS	 780H	 780V	 0000003320
100	 01	 780I	 CPI	 780I	 780I	 0000003310
100	 01	 780I	 CPVS	 780I	 780V	 0000003320
100	 01	 780J	 CPI	 780J	 780I	 0000003310
100	 01	 780J	 CPVS	 780J	 780V	 0000003320
100	 01	 780K	 CPI	 780K	 780I	 0000003310
100	 01	 780K	 CPVS	 780K	 780V	 0000003320
100	 01	 780L	 CPI	 780L	 780I	 0000003310
100	 01	 780L	 CPVS	 780L	 780V	 0000003320
100	 01	 780M	 CPI	 780M	 780I	 0000003310
100	 01	 780M	 CPVS	 780M	 780V	 0000003320
100	 01	 780N	 CPI	 780N	 780I	 0000003310
100	 01	 780N	 CPVS	 780N	 780V	 0000003320
100	 01	 780O	 CPI	 780O	 780I	 0000003310
100	 01	 780O	 CPVS	 780O	 780V	 0000003320
100	 01	 780P	 CPI	 780P	 780I	 0000003310
100	 01	 780P	 CPVS	 780P	 780V	 0000003320
100	 01	 780Q	 CPI	 780Q	 780I	 0000003310
100	 01	 780Q	 CPVS	 780Q	 780V	 0000003320
100	 01	 780R	 CPI	 780R	 780I	 0000003310
100	 01	 780R	 CPVS	 780R	 780V	 0000003320
100	 01	 780S	 CPI	 780S	 780I	 0000003310
100	 01	 780S	 CPVS	 780S	 780V	 0000003320
100	 01	 780T	 CPI	 780T	 780I	 0000003310
100	 01	 780T	 CPVS	 780T	 780V	 0000003320
100	 01	 780U	 CPI	 780U	 780I	 0000003310
100	 01	 780U	 CPVS	 780U	 780V	 0000003320
100	 01	 780V	 CPI	 780V	 780I	 0000003310
100	 01	 780V	 CPVS	 780V	 780V	 0000003320
100	 01	 780W	 CPI	 780W	 780I	 0000003310
100	 01	 780W	 CPVS	 780W	 780V	 0000003320
100	 01	 780X	 CPI	 780X	 780I	 0000003310
100	 01	 780X	 CPVS	 780X	 780V	 0000003320
100	 01	 780Z	 CPI	 780Z	 780I	 0000003310
100	 01	 780Z	 CPVS	 780Z	 780V	 0000003320
100	 01	 782A	 CPI	 782A	 782I	 0000003310
100	 01	 782A	 CPVS	 782A	 782V	 0000003320
100	 01	 782B	 CPI	 782B	 782I	 0000003310
100	 01	 782B	 CPVS	 782B	 782V	 0000003320
100	 01	 782D	 CPI	 782D	 782I	 0000003310
100	 01	 782D	 CPVS	 782D	 782V	 0000003320
100	 01	 782E	 CPI	 782E	 782I	 0000003310
100	 01	 782E	 CPVS	 782E	 782V	 0000003320
100	 01	 783A	 CPI	 783A	 783I	 0000003310
100	 01	 783A	 CPVS	 783A	 783V	 0000003320
100	 01	 783B	 CPI	 783B	 783I	 0000003310
100	 01	 783B	 CPVS	 783B	 783V	 0000003320
100	 01	 784A	 CPI	 784A	 784I	 0000003310
100	 01	 784A	 CPVS	 784A	 784V	 0000003320
100	 01	 784Z	 CPI	 784Z	 784I	 0000003310
100	 01	 784Z	 CPVS	 784Z	 784V	 0000003320
100	 01	 785A	 CPI	 785A	 785I	 0000003310
100	 01	 785A	 CPVS	 785A	 785V	 0000003320
100	 01	 7867	 CPI	 7867	 786I	 0000003310
100	 01	 7867	 CPVS	 7867	 786V	 0000003320
100	 01	 7868	 CPI	 7868	 786I	 0000003310
100	 01	 7868	 CPVS	 7868	 786V	 0000003320
100	 01	 7869	 CPI	 7869	 786I	 0000003310
100	 01	 7869	 CPVS	 7869	 786V	 0000003320
100	 01	 786A	 CPI	 786A	 786I	 0000003310
100	 01	 786A	 CPVS	 786A	 786V	 0000003320
100	 01	 786B	 CPI	 786B	 786I	 0000003310
100	 01	 786B	 CPVS	 786B	 786V	 0000003320
100	 01	 786C	 CPI	 786C	 786I	 0000003310
100	 01	 786C	 CPVS	 786C	 786V	 0000003320
100	 01	 786D	 CPI	 786D	 786I	 0000003310
100	 01	 786D	 CPVS	 786D	 786V	 0000003320
100	 01	 786E	 CPI	 786E	 786I	 0000003310
100	 01	 786E	 CPVS	 786E	 786V	 0000003320
100	 01	 786F	 CPI	 786F	 786I	 0000003310
100	 01	 786F	 CPVS	 786F	 786V	 0000003320
100	 01	 786G	 CPI	 786G	 786I	 0000003310
100	 01	 786G	 CPVS	 786G	 786V	 0000003320
100	 01	 786H	 CPI	 786H	 786I	 0000003310
100	 01	 786H	 CPVS	 786H	 786V	 0000003320
100	 01	 786I	 CPI	 786I	 786I	 0000003310
100	 01	 786I	 CPVS	 786I	 786V	 0000003320
100	 01	 786J	 CPI	 786J	 786I	 0000003310
100	 01	 786J	 CPVS	 786J	 786V	 0000003320
100	 01	 786K	 CPI	 786K	 786I	 0000003310
100	 01	 786K	 CPVS	 786K	 786V	 0000003320
100	 01	 786L	 CPI	 786L	 786I	 0000003310
100	 01	 786L	 CPVS	 786L	 786V	 0000003320
100	 01	 786M	 CPI	 786M	 786I	 0000003310
100	 01	 786M	 CPVS	 786M	 786V	 0000003320
100	 01	 786N	 CPI	 786N	 786I	 0000003310
100	 01	 786N	 CPVS	 786N	 786V	 0000003320
100	 01	 786P	 CPI	 786P	 786I	 0000003310
100	 01	 786P	 CPVS	 786P	 786V	 0000003320
100	 01	 786Q	 CPI	 786Q	 786I	 0000003310
100	 01	 786Q	 CPVS	 786Q	 786V	 0000003320
100	 01	 786R	 CPI	 786R	 786I	 0000003310
100	 01	 786R	 CPVS	 786R	 786V	 0000003320
100	 01	 786S	 CPI	 786S	 786I	 0000003310
100	 01	 786S	 CPVS	 786S	 786V	 0000003320
100	 01	 786T	 CPI	 786T	 786I	 0000003310
100	 01	 786T	 CPVS	 786T	 786V	 0000003320
100	 01	 786U	 CPI	 786U	 786I	 0000003310
100	 01	 786U	 CPVS	 786U	 786V	 0000003320
100	 01	 786V	 CPI	 786V	 786I	 0000003310
100	 01	 786V	 CPVS	 786V	 786V	 0000003320
100	 01	 786W	 CPI	 786W	 786I	 0000003310
100	 01	 786W	 CPVS	 786W	 786V	 0000003320
100	 01	 786X	 CPI	 786X	 786I	 0000003310
100	 01	 786X	 CPVS	 786X	 786V	 0000003320
100	 01	 786Y	 CPI	 786Y	 786I	 0000003310
100	 01	 786Y	 CPVS	 786Y	 786V	 0000003320
100	 01	 786Z	 CPI	 786Z	 786I	 0000003310
100	 01	 786Z	 CPVS	 786Z	 786V	 0000003320
100	 01	 787A	 CPI	 787A	 787I	 0000003310
100	 01	 787A	 CPVS	 787A	 787V	 0000003320
100	 01	 787B	 CPI	 787B	 787I	 0000003310
100	 01	 787B	 CPVS	 787B	 787V	 0000003320
100	 01	 787C	 CPI	 787C	 787I	 0000003310
100	 01	 787C	 CPVS	 787C	 787V	 0000003320
100	 01	 787D	 CPI	 787D	 787I	 0000003310
100	 01	 787D	 CPVS	 787D	 787V	 0000003320
100	 01	 787E	 CPI	 787E	 787I	 0000003310
100	 01	 787E	 CPVS	 787E	 787V	 0000003320
100	 01	 787F	 CPI	 787F	 787I	 0000003310
100	 01	 787F	 CPVS	 787F	 787V	 0000003320
100	 01	 787G	 CPI	 787G	 787I	 0000003310
100	 01	 787G	 CPVS	 787G	 787V	 0000003320
100	 01	 787H	 CPI	 787H	 787I	 0000003310
100	 01	 787H	 CPVS	 787H	 787V	 0000003320
100	 01	 7880	 CPI	 7880	 788I	 0000003310
100	 01	 7880	 CPVS	 7880	 788V	 0000003320
100	 01	 7881	 CPI	 7881	 788I	 0000003310
100	 01	 7881	 CPVS	 7881	 788V	 0000003320
100	 01	 7882	 CPI	 7882	 788I	 0000003310
100	 01	 7882	 CPVS	 7882	 788V	 0000003320
100	 01	 7883	 CPI	 7883	 788I	 0000003310
100	 01	 7883	 CPVS	 7883	 788V	 0000003320
100	 01	 7884	 CPI	 7884	 788I	 0000003310
100	 01	 7884	 CPVS	 7884	 788V	 0000003320
100	 01	 7885	 CPI	 7885	 788I	 0000003310
100	 01	 7885	 CPVS	 7885	 788V	 0000003320
100	 01	 788A	 CPI	 788A	 788I	 0000003310
100	 01	 788A	 CPVS	 788A	 788V	 0000003320
100	 01	 788B	 CPI	 788B	 	 0000003310
100	 01	 788B	 CPVS	 788B	 	 0000003320
100	 01	 788C	 CPI	 788C	 	 0000003310
100	 01	 788C	 CPVS	 788C	 	 0000003320
100	 01	 789A	 CPI	 789A	 789I	 0000003310
100	 01	 789A	 CPVS	 789A	 789V	 0000003320
100	 01	 789B	 CPI	 789B	 789I	 0000003310
100	 01	 789B	 CPVS	 789B	 789V	 0000003320
100	 01	 78A1	 CPI	 78A1	 78AI	 0000003310
100	 01	 78A1	 CPVS	 78A1	 78AV	 0000003320
100	 01	 78B1	 CPI	 78B1	 78BI	 0000003310
100	 01	 78B1	 CPVS	 78B1	 78BV	 0000003320
100	 01	 78CA	 CPI	 78CA	 78CI	 0000003310
100	 01	 78CA	 CPVS	 78CA	 78CV	 0000003320
100	 01	 78CB	 CPI	 78CB	 78CI	 0000003310
100	 01	 78CB	 CPVS	 78CB	 78CV	 0000003320
100	 01	 78CC	 CPI	 78CC	 78CI	 0000003310
100	 01	 78CC	 CPVS	 78CC	 78CV	 0000003320
100	 01	 78CD	 CPI	 78CD	 78CI	 0000003310
100	 01	 78CD	 CPVS	 78CD	 78CV	 0000003320
100	 01	 78CE	 CPI	 78CE	 78CI	 0000003310
100	 01	 78CE	 CPVS	 78CE	 78CV	 0000003320
100	 01	 78CF	 CPI	 78CF	 78CI	 0000003310
100	 01	 78CF	 CPVS	 78CF	 78CV	 0000003320
100	 01	 78CG	 CPI	 78CG	 78CI	 0000003310
100	 01	 78CG	 CPVS	 78CG	 78CV	 0000003320
100	 01	 78CH	 CPI	 78CH	 78CI	 0000003310
100	 01	 78CH	 CPVS	 78CH	 78CV	 0000003320
100	 01	 78CI	 CPI	 78CI	 78CI	 0000003310
100	 01	 78CI	 CPVS	 78CI	 78CV	 0000003320
100	 01	 78CJ	 CPI	 78CJ	 78CI	 0000003310
100	 01	 78CJ	 CPVS	 78CJ	 78CV	 0000003320
100	 01	 78CK	 CPI	 78CK	 78CI	 0000003310
100	 01	 78CK	 CPVS	 78CK	 78CV	 0000003320
100	 01	 78CL	 CPI	 78CL	 78CI	 0000003310
100	 01	 78CL	 CPVS	 78CL	 78CV	 0000003320
100	 01	 78CM	 CPI	 78CM	 78CI	 0000003310
100	 01	 78CM	 CPVS	 78CM	 78CV	 0000003320
100	 01	 78CN	 CPI	 78CN	 78CI	 0000003310
100	 01	 78CN	 CPVS	 78CN	 78CV	 0000003320
100	 01	 78CO	 CPI	 78CO	 78CI	 0000003310
100	 01	 78CO	 CPVS	 78CO	 78CV	 0000003320
100	 01	 78CP	 CPI	 78CP	 78CI	 0000003310
100	 01	 78CP	 CPVS	 78CP	 78CV	 0000003320
100	 01	 78CQ	 CPI	 78CQ	 78CI	 0000003310
100	 01	 78CQ	 CPVS	 78CQ	 78CV	 0000003320
100	 01	 78CR	 CPI	 78CR	 78CI	 0000003310
100	 01	 78CR	 CPVS	 78CR	 78CV	 0000003320
100	 01	 78CS	 CPI	 78CS	 78CI	 0000003310
100	 01	 78CS	 CPVS	 78CS	 78CV	 0000003320
100	 01	 78CT	 CPI	 78CT	 78CI	 0000003310
100	 01	 78CT	 CPVS	 78CT	 78CV	 0000003320
100	 01	 78CU	 CPI	 78CU	 78CI	 0000003310
100	 01	 78CU	 CPVS	 78CU	 78CV	 0000003320
100	 01	 78CV	 CPI	 78CV	 78CI	 0000003310
100	 01	 78CV	 CPVS	 78CV	 78CV	 0000003320
100	 01	 78CX	 CPI	 78CX	 78CI	 0000003310
100	 01	 78CX	 CPVS	 78CX	 78CV	 0000003320
100	 01	 78CY	 CPI	 78CY	 78CI	 0000003310
100	 01	 78CY	 CPVS	 78CY	 78CV	 0000003320
100	 01	 78CZ	 CPI	 78CZ	 78CI	 0000003310
100	 01	 78CZ	 CPVS	 78CZ	 78CV	 0000003320
